goodreads_book_id,title,authors,language_code,original_publication_year
567795,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary_Chapman,eng,1990
7190,The Three Musketeers,Alexandre_Dumas,,1844
6948436,Little Bee,Chris_Cleave,eng,2008
3975774,"Evermore (The Immortals, #1)",Alyson_Noel,eng,2009
6327,The Witches,Roald_Dahl,eng,1983
40440,The Thirteenth Tale,Diane_Setterfield,eng,2006
6479259,"Spirit Bound (Vampire Academy, #5)",Richelle_Mead,eng,2010
5996153,"Blood Promise (Vampire Academy, #4)",Richelle_Mead,eng,2009
3478,Message in a Bottle,Nicholas_Sparks,eng,1998
8683812,The Paris Wife,Paula_McLain,eng,2011
862041,"Harry Potter Boxset (Harry Potter, #1-7)",J.K._Rowling,eng,1998
16248068,"The Elite (The Selection, #2)",Kiera_Cass,eng,2013
119073,The Name of the Rose,Umberto_Eco,eng,1980
46799,Go Ask Alice,Beatrice_Sparks,eng,1971
310612,A Confederacy of Dunces,John_Kennedy_Toole,eng,1980
92303,The Importance of Being Earnest,Oscar_Wilde,eng,1895
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick_Riordan,eng,2012
34497,"The Color of Magic (Discworld, #1; Rincewind #1)",Terry_Pratchett,eng,1983
4929,Kafka on the Shore,Haruki_Murakami,eng,2002
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas_Harris,eng,1981
41804,"I, Robot (Robot #0.1)",Isaac_Asimov,eng,1950
42899,"Dark Lover (Black Dagger Brotherhood, #1)",J.R._Ward,eng,2005
7791997,"Crescendo (Hush, Hush, #2)",Becca_Fitzpatrick,eng,2010
6482837,Before I Fall,Lauren_Oliver,eng,2010
9777,The God of Small Things,Arundhati_Roy,eng,1997
18079776,The Invention of Wings,Sue_Monk_Kidd,eng,2014
6469165,What Alice Forgot,Liane_Moriarty,eng,2009
3869,A Brief History of Time,Stephen_Hawking,eng,1987
7315573,"Fall of Giants (The Century Trilogy, #1)",Ken_Follett,eng,2010
6320534,Under the Dome,Stephen_King,eng,2009
830,Snow Crash,Neal_Stephenson,eng,1992
51738,Just Listen,Sarah_Dessen,eng,2006
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A._Milne,eng,1926
9736930,Before I Go to Sleep,S.J._Watson,eng,2011
102868,A Study in Scarlet,Arthur_Conan_Doyle,eng,1887
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher_Paolini,eng,2008
56495,The Purpose Driven Life: What on Earth Am I Here for?,Rick_Warren,eng,2002
676924,"Betrayed (House of Night, #2)",P.C._Cast,eng,2007
47212,"Storm Front (The Dresden Files, #1)",Jim_Butcher,eng,2000
50398,Northanger Abbey,Jane_Austen,eng,1817
16101128,"The 5th Wave (The 5th Wave, #1)",Rick_Yancey,eng,2013
10920,Cold Mountain,Charles_Frazier,eng,1997
767680,If You Give a Mouse a Cookie,Laura_Joffe_Numeroff,eng,1985
42155,"Something Blue (Darcy & Rachel, #2)",Emily_Giffin,eng,2005
12220,A Streetcar Named Desire,Tennessee_Williams,eng,1947
10692,The Historian,Elizabeth_Kostova,eng,2005
20170404,Station Eleven,Emily_St._John_Mandel,eng,2014
18774964,A Man Called Ove,Fredrik_Backman,eng,2012
18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra_Clare,eng,2013
1078,"The Good Earth (House of Earth, #1)",Pearl_S._Buck,eng,1931
2784,Ways of Seeing,John_Berger,eng,1972
5364,"Dragonfly in Amber (Outlander, #2)",Diana_Gabaldon,eng,1992
1923820,Holy Bible: King James Version,Anonymous,eng,1611
14758,In Her Shoes,Jennifer_Weiner,,2002
659469,The Hobbit: Graphic Novel,Chuck_Dixon,eng,1989
297673,The Brief Wondrous Life of Oscar Wao,Junot_Díaz,eng,2007
37415,Their Eyes Were Watching God,Zora_Neale_Hurston,eng,1937
41899,Fantastic Beasts and Where to Find Them,Newt_Scamander,eng,2001
17851885,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,Malala_Yousafzai,eng,2012
45032,Mansfield Park,Jane_Austen,eng,1814
4069,Man's Search for Meaning,Viktor_E._Frankl,eng,1946
237209,"In the Woods (Dublin Murder Squad, #1)",Tana_French,eng,2007
14743,The God Delusion,Richard_Dawkins,eng,2006
8492825,"Where She Went (If I Stay, #2)",Gayle_Forman,eng,2011
7069,The World According to Garp,John_Irving,eng,1978
78129,"Killing Floor (Jack Reacher, #1)",Lee_Child,eng,1997
2932,Robinson Crusoe,Daniel_Defoe,eng,1719
28862,The Prince,Niccolò_Machiavelli,eng,1513
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip_Pullman,eng,2000
43889,"Wizard's First Rule (Sword of Truth, #1)",Terry_Goodkind,eng,1994
6837103,The Kitchen House,Kathleen_Grissom,eng,2010
5113,Franny and Zooey,J.D._Salinger,eng,1961
29059,Choke,Chuck_Palahniuk,eng,2001
4934,The Brothers Karamazov,Fyodor_Dostoyevsky,eng,1880
307791,"The City of Ember (Book of Ember, #1)",Jeanne_DuPrau,eng,2003
7670,The Andromeda Strain,Michael_Crichton,,1969
11566,The Green Mile,Stephen_King,eng,1996
2547,The Prophet,Kahlil_Gibran,eng,1923
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art_Spiegelman,eng,1985
2866718,"Untamed (House of Night, #4)",P.C._Cast,eng,2008
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson_Scott_Card,eng,1986
11138,Mere Christianity,C.S._Lewis,eng,1952
29044,The Secret History,Donna_Tartt,eng,1992
4953,A Heartbreaking Work of Staggering Genius,Dave_Eggers,eng,2000
1295,"The Clan of the Cave Bear (Earth's Children, #1)",Jean_M._Auel,eng,1980
3685,Black Beauty,Anna_Sewell,eng,1877
656,War and Peace,Leo_Tolstoy,eng,1869
28676,American Psycho,Bret_Easton_Ellis,eng,1991
38980,"The Princess Diaries (The Princess Diaries, #1)",Meg_Cabot,eng,2000
7061,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",Alexander_McCall_Smith,eng,1998
138398,"The Walking Dead, Vol. 01: Days Gone Bye",Robert_Kirkman,eng,2004
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur_C._Clarke,eng,1968
11422,Redeeming Love,Francine_Rivers,eng,1991
27523,"Left Behind (Left Behind, #1)",Tim_LaHaye,eng,1995
18635016,"The One (The Selection, #3)",Kiera_Cass,eng,2014
7938275,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",Suzanne_Collins,eng,2010
1869,Nickel and Dimed: On (Not) Getting By in America,Barbara_Ehrenreich,eng,2001
1358844,Remember Me?,Sophie_Kinsella,eng,2008
233649,"The Great Hunt (Wheel of Time, #2)",Robert_Jordan,eng,1990
6534,"Postmortem (Kay Scarpetta, #1)",Patricia_Cornwell,eng,1990
23919,The Complete Stories and Poems,Edgar_Allan_Poe,eng,1849
561909,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,Corrie_ten_Boom,eng,1971
3590,The Adventures of Sherlock Holmes,Arthur_Conan_Doyle,eng,1892
16735,The Prince of Tides,Pat_Conroy,eng,1986
3985,The Amazing Adventures of Kavalier & Clay,Michael_Chabon,eng,2000
4268157,"Perfect Chemistry (Perfect Chemistry, #1)",Simone_Elkeles,eng,2008
34268,Peter Pan,J.M._Barrie,eng,1904
24768,"Pretties (Uglies, #2)",Scott_Westerfeld,eng,2005
11275,The Wind-Up Bird Chronicle,Haruki_Murakami,eng,1994
79885,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",Michael_Connelly,eng,2005
49628,Cloud Atlas,David_Mitchell,eng,2004
133518,The Things They Carried,Tim_O'Brien,eng,1990
114683,Wall and Piece,Banksy,eng,1988
9593911,"Pandemonium (Delirium, #2)",Lauren_Oliver,eng,2012
17231,"Darkly Dreaming Dexter (Dexter, #1)",Jeff_Lindsay,eng,2004
110494,"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine_Harris,eng,2002
34897,"The Dragon Reborn (Wheel of Time, #3)",Robert_Jordan,eng,1991
7733,Gulliver's Travels,Jonathan_Swift,eng,1726
12957,Much Ado About Nothing,William_Shakespeare,eng,1598
52357,Beowulf,Unknown,eng,975
59980,Batman: Year One,Frank_Miller,eng,1987
24817626,Go Set a Watchman,Harper_Lee,eng,2015
1044355,When You Are Engulfed in Flames,David_Sedaris,eng,2008
8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini_Taylor,eng,2011
17878931,"Red Queen (Red Queen, #1)",Victoria_Aveyard,eng,2015
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles_Duhigg,eng,2011
386187,Midnight in the Garden of Good and Evil,John_Berendt,eng,1994
15717943,"Hopeless (Hopeless, #1)",Colleen_Hoover,eng,2012
3008,A Little Princess,Frances_Hodgson_Burnett,eng,1905
51737,The Truth About Forever,Sarah_Dessen,eng,2004
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S._Lewis,eng,1954
6527740,"Last Sacrifice (Vampire Academy, #6)",Richelle_Mead,eng,2010
77767,"Little House on the Prairie (Little House, #2)",Laura_Ingalls_Wilder,eng,1935
144974,The Velveteen Rabbit,Margery_Williams_Bianco,eng,1922
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert_M._Pirsig,eng,1974
8909,The War of the Worlds,H.G._Wells,eng,1897
162085,"Pretty Little Liars (Pretty Little Liars, #1)",Sara_Shepard,eng,2006
231850,Corduroy,Don_Freeman,eng,1948
3109,The Omnivore's Dilemma: A Natural History of Four Meals,Michael_Pollan,eng,2006
15790842,Life After Life,Kate_Atkinson,eng,2013
3462,The Rescue,Nicholas_Sparks,eng,2000
107291,Needful Things,Stephen_King,,1991
10987,"Voyager (Outlander, #3)",Diana_Gabaldon,eng,1993
117251,"Hamlet: Screenplay, Introduction And Film Diary",Kenneth_Branagh,eng,1996
10603,Cujo,Stephen_King,spa,1981
10956,The Virgin Suicides,Jeffrey_Eugenides,eng,1993
140077,"Dead to the World (Sookie Stackhouse, #4)",Charlaine_Harris,eng,2004
32261,Tess of the D'Urbervilles,Thomas_Hardy,eng,1891
2175,Madame Bovary,Gustave_Flaubert,eng,1856
378,The Phantom Tollbooth,Norton_Juster,eng,1961
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon_Sanderson,eng,2010
140082,"Club Dead (Sookie Stackhouse, #3)",Charlaine_Harris,eng,2003
248704,It's Kind of a Funny Story,Ned_Vizzini,eng,2006
68429,"The Well of Ascension (Mistborn, #2)",Brandon_Sanderson,eng,2007
25041504,"After You (Me Before You, #2)",Jojo_Moyes,eng,2015
10032672,The Language of Flowers,Vanessa_Diffenbaugh,eng,2011
59960,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)",Frank_Miller,eng,1986
13152,"The Angel Experiment (Maximum Ride, #1)",James_Patterson,eng,2005
285092,High Fidelity,Nick_Hornby,eng,1995
15925,The Guardian,Nicholas_Sparks,eng,2003
46756,"Oryx and Crake (MaddAddam, #1)",Margaret_Atwood,eng,2003
1274,"Men Are from Mars, Women Are from Venus",John_Gray,eng,1998
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony_Bourdain,eng,2000
7669,Timeline,Michael_Crichton,eng,1999
19380,Candide,Voltaire,eng,1759
84981,Tuck Everlasting,Natalie_Babbitt,eng,1975
10629,Christine,Stephen_King,fre,1983
197084,Are You My Mother?,P.D._Eastman,eng,1960
222078,The Story of Art,E.H._Gombrich,eng,1950
13206760,"Scarlet (The Lunar Chronicles, #2)",Marissa_Meyer,eng,2013
69571,"Rich Dad, Poor Dad",Robert_T._Kiyosaki,eng,1997
10637766,"Silence (Hush, Hush, #3)",Becca_Fitzpatrick,eng,2011
6101718,The Magicians (The Magicians #1),Lev_Grossman,eng,2009
13615,"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi_Ohba,eng,2004
3682,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba_Bray,eng,2003
256566,Everything Is Illuminated,Jonathan_Safran_Foer,eng,2002
15769,"The Bourne Supremacy (Jason Bourne, #2)",Robert_Ludlum,eng,1986
16056408,"Easy (Contours of the Heart, #1)",Tammara_Webber,eng,2012
58696,David Copperfield,Charles_Dickens,eng,1849
693208,The Absolutely True Diary of a Part-Time Indian,Sherman_Alexie,eng,2007
117833,The Master and Margarita,Mikhail_Bulgakov,eng,1967
13642,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula_K._Le_Guin,eng,1968
357664,Because of Winn-Dixie,Kate_DiCamillo,eng,2000
5148,A Separate Peace,John_Knowles,eng,1959
5349,The Rainmaker,John_Grisham,eng,1995
3836,Don Quixote,Miguel_de_Cervantes_Saavedra,eng,1605
45107,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin_Hobb,eng,1995
8695,"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)",Douglas_Adams,eng,1980
7740152,"Torment (Fallen, #2)",Lauren_Kate,eng,2010
19321,The Tale of Peter Rabbit,Beatrix_Potter,eng,1901
65641,"The Silver Chair (Chronicles of Narnia, #4)",C.S._Lewis,eng,1953
2767793,"The Hero of Ages (Mistborn, #3)",Brandon_Sanderson,eng,2008
68783,"Girl, Interrupted",Susanna_Kaysen,eng,1993
40173,"Are You There, Vodka? It's Me, Chelsea",Chelsea_Handler,,2007
71728,Jonathan Livingston Seagull,Richard_Bach,eng,1970
8755785,"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra_Clare,eng,2014
310259,Love You Forever,Robert_Munsch,eng,1986
10567,Cell,Stephen_King,eng,2006
16158542,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel_James_Brown,eng,2013
7332,The Silmarillion (Middle-Earth Universe),J.R.R._Tolkien,eng,1977
5094,"The Drawing of the Three (The Dark Tower, #2)",Stephen_King,eng,1987
3407877,The Forgotten Garden,Kate_Morton,eng,2008
17690,The Trial,Franz_Kafka,eng,1925
22205,This Lullaby,Sarah_Dessen,eng,2002
14864,Plain Truth,Jodi_Picoult,eng,2000
6314763,Orange Is the New Black,Piper_Kerman,eng,2010
8921,The Hound of the Baskervilles,Arthur_Conan_Doyle,eng,1902
11468377,"Thinking, Fast and Slow",Daniel_Kahneman,eng,2011
402045,"The Mists of Avalon (Avalon, #1)",Marion_Zimmer_Bradley,eng,1982
37732,"Are You There God? It's Me, Margaret",Judy_Blume,eng,1970
15926,Nights in Rodanthe,Nicholas_Sparks,eng,2002
18775247,"Mr. Mercedes (Bill Hodges Trilogy, #1)",Stephen_King,eng,2014
140075,"All Together Dead (Sookie Stackhouse, #7)",Charlaine_Harris,eng,2007
5166,Midwives,Chris_Bohjalian,eng,1997
420282,The Polar Express,Chris_Van_Allsburg,eng,1985
125507,The True Story of the 3 Little Pigs,Jon_Scieszka,eng,1989
32682,"Patriot Games (Jack Ryan Universe, #2)",Tom_Clancy,eng,1987
1431,Veronika Decides to Die,Paulo_Coelho,eng,1998
16071764,"Lean In: Women, Work, and the Will to Lead",Sheryl_Sandberg,eng,2013
170210,"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine_Harris,eng,2005
10429045,"Shatter Me (Shatter Me, #1)",Tahereh_Mafi,eng,2011
17214,Starship Troopers,Robert_A._Heinlein,eng,1959
12033455,I've Got Your Number,Sophie_Kinsella,eng,2011
10959,Sophie's World,Jostein_Gaarder,eng,1991
11260526,"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #4)",Mark_Cotta_Vaz,eng,2011
76778,The Martian Chronicles,Ray_Bradbury,eng,1950
7331435,A Visit from the Goon Squad,Jennifer_Egan,eng,2010
93,Heidi,Johanna_Spyri,eng,1880
83763,Prey,Michael_Crichton,,2002
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S._Lewis,eng,1956
5064,"World Without End (The Kingsbridge Series, #2)",Ken_Follett,eng,2007
1326258,"Chosen (House of Night, #3)",P.C._Cast,eng,2008
13372690,"Slammed (Slammed, #1)",Colleen_Hoover,eng,2012
544891,"Beastly (Beastly, #1; Kendra Chronicles, #1)",Alex_Flinn,eng,2007
2696,The Canterbury Tales,Geoffrey_Chaucer,eng,1390
42149,Baby Proof,Emily_Giffin,eng,2006
7664041,"Inheritance (The Inheritance Cycle, #4)",Christopher_Paolini,eng,2011
10357575,1Q84,Haruki_Murakami,eng,2009
46787,Uncle Tom's Cabin,Harriet_Beecher_Stowe,eng,1852
480204,The Phantom of the Opera,Gaston_Leroux,eng,1909
140079,"Definitely Dead (Sookie Stackhouse, #6)",Charlaine_Harris,eng,2006
2526,Blindness,José_Saramago,eng,1995
7905092,Freedom,Jonathan_Franzen,eng,2010
15812814,"Crossed (Matched, #2)",Ally_Condie,eng,2011
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally_Carter,eng,2006
1768603,The White Tiger,Aravind_Adiga,eng,2008
3805,The Corrections,Jonathan_Franzen,eng,2001
88061,Dreams from My Father: A Story of Race and Inheritance,Barack_Obama,eng,1995
7672,Congo,Michael_Crichton,eng,1980
46677,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Judith_Viorst,eng,1972
5439,Interpreter of Maladies,Jhumpa_Lahiri,eng,1999
2767,A People's History of the United States,Howard_Zinn,eng,1980
251688,Breakfast at Tiffany's,Truman_Capote,eng,1958
6690798,"The Passage (The Passage, #1)",Justin_Cronin,eng,2010
2744,Anansi Boys,Neil_Gaiman,eng,2005
5664985,Along for the Ride,Sarah_Dessen,eng,2009
18693763,Everything I Never Told You,Celeste_Ng,eng,2014
9328,The House of the Spirits,Isabel_Allende,eng,1982
11573,The Dead Zone,Stephen_King,eng,1979
16343,"The Mysterious Affair at Styles (Hercule Poirot, #1)",Agatha_Christie,eng,1920
16304,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha_Christie,eng,1934
15796700,Americanah,Chimamanda_Ngozi_Adichie,eng,2013
7494,Suzanne's Diary for Nicholas,James_Patterson,eng,2001
233667,Firestarter,Stephen_King,eng,1980
15731779,"Entwined with You (Crossfire, #3)",Sylvia_Day,eng,2013
6289283,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher_McDougall,eng,2009
18293427,The Storied Life of A.J. Fikry,Gabrielle_Zevin,eng,2014
475339,Madeline,Ludwig_Bemelmans,eng,1939
1005,Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century,Napoleon_Hill,eng,1937
8337,"Little House in the Big Woods (Little House, #1)",Laura_Ingalls_Wilder,eng,1932
14201,Jonathan Strange & Mr Norrell,Susanna_Clarke,eng,2004
3463,A Bend in the Road,Nicholas_Sparks,eng,2001
12127810,"The House of Hades (The Heroes of Olympus, #4)",Rick_Riordan,eng,2013
2536134,"Gone (Gone, #1)",Michael__Grant,eng,2008
3466,"The Wedding (The Notebook, #2)",Nicholas_Sparks,eng,2003
1067,1776,David_McCullough,eng,2005
10847,Under the Banner of Heaven: A Story of Violent Faith,Jon_Krakauer,eng,2003
11447921,Beautiful Ruins,Jess_Walter,eng,2012
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack_Obama,eng,2006
10569,On Writing: A Memoir of the Craft,Stephen_King,eng,1999
1472878,"Firefly Lane (Firefly Lane, #1)",Kristin_Hannah,eng,2008
455373,Sphere,Michael_Crichton,eng,1987
2120652,Love the One You're With,Emily_Giffin,eng,2008
18214414,"The Silkworm (Cormoran Strike, #2)",Robert_Galbraith,eng,2014
43814,"The Vampire Lestat (The Vampire Chronicles, #2)",Anne_Rice,eng,1985
9118135,State of Wonder,Ann_Patchett,eng,2011
13539044,The Silver Linings Playbook,Matthew_Quick,eng,2008
33507,Twenty Thousand Leagues Under the Sea,Jules_Verne,eng,1869
16181,"The Constant Princess (The Plantagenet and Tudor Novels, #6)",Philippa_Gregory,eng,2005
14942,Mrs. Dalloway,Virginia_Woolf,eng,1925
13486632,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,Jonas_Jonasson,eng,2009
10589,Bag of Bones,Stephen_King,eng,1998
4687,The Cider House Rules,John_Irving,eng,1985
10605,Thinner,Richard_Bachman,eng,1984
54479,Around the World in Eighty Days,Jules_Verne,eng,1872
53496,Walk Two Moons,Sharon_Creech,eng,1994
1430,Eleven Minutes,Paulo_Coelho,eng,2003
4009,Nine Stories,J.D._Salinger,eng,1953
13747,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage, Her Job, and Her Sanity to Master the Art of Living",Julie_Powell,eng,2005
764347,"Unwind (Unwind, #1)",Neal_Shusterman,eng,2007
10988,"Drums of Autumn (Outlander, #4)",Diana_Gabaldon,eng,1996
13414446,"Prodigy (Legend, #2)",Marie_Lu,eng,2013
12938,King Lear,William_Shakespeare,eng,1603
12898,Death of a Salesman,Arthur_Miller,eng,1949
531350,The Choice,Nicholas_Sparks,eng,2007
11742691,The Hunger Games: Official Illustrated Movie Companion,Kate_Egan,eng,2012
10975,The Sound and the Fury,William_Faulkner,eng,1929
76334,A New Earth: Awakening to Your Life's Purpose,Eckhart_Tolle,eng,2005
2880,"Bleach, Volume 01",Tite_Kubo,eng,2002
17571564,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie_Brosh,eng,2013
9539,"The Shadow Rising (Wheel of Time, #4)",Robert_Jordan,eng,1992
33600,Shantaram,Gregory_David_Roberts,eng,2003
2233407,"From Dead to Worse (Sookie Stackhouse, #8)",Charlaine_Harris,eng,2008
34084,"The Waste Lands (The Dark Tower, #3)",Stephen_King,eng,1991
2373,"The Bone Collector (Lincoln Rhyme, #1)",Jeffery_Deaver,eng,1997
101299,The Reader,Bernhard_Schlink,eng,1995
759611,"Brown Bear, Brown Bear, What Do You See?",Bill_Martin_Jr.,eng,1967
77566,"Hyperion (Hyperion Cantos, #1)",Dan_Simmons,eng,1989
5308,The Pearl,John_Steinbeck,eng,1947
179780,The Exorcist,William_Peter_Blatty,eng,1971
7937462,"The Short Second Life of Bree Tanner: An Eclipse Novella (Twilight, #3.5)",Stephenie_Meyer,eng,2009
77142,Snow Falling on Cedars,David_Guterson,eng,1994
546018,Roots: The Saga of an American Family,Alex_Haley,eng,1976
96358,Batman: The Killing Joke,Alan_Moore,eng,1988
16981,Invisible Man,Ralph_Ellison,eng,1952
43015,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael_Beah,eng,2007
9822,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",Robert_C._O'Brien,,1971
39662,Different Seasons,Stephen_King,eng,1982
114345,"The Little House Collection (Little House, #1-9)",Laura_Ingalls_Wilder,,1953
33926,The Girls' Guide to Hunting and Fishing,Melissa_Bank,,1998
13453029,"Wool Omnibus (Silo, #1)",Hugh_Howey,eng,2012
28881,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher_Moore,eng,2002
